	ID	IDC	MT_TOT	PMG	RECENCE
1553	1553	3249	78.0	4. P	5
1554	1554	3253	9.5	4. P	5
1555	1555	3258	1.5	4. P	5
1556	1556	3262	205.5	4. P	3
1557	1557	3264	16.0	4. P	5
1558	1558	3265	377.0	4. P	3
1559	1559	3268	10.0	4. P	5
1560	1560	3269	10.0	4. P	5
1561	1561	3271	11.0	4. P	5
1562	1562	3276	116.0	4. P	1
1563	1563	3278	20.0	4. P	5
1564	1564	3281	6.0	4. P	5
1565	1565	3289	15.0	4. P	5
1566	1566	3290	66.5	4. P	4
1567	1567	3291	1002.0	4. P	0
1568	1568	3292	741.0	4. P	4
1569	1569	3293	10.0	4. P	5
1570	1570	3304	11.0	4. P	4
1571	1571	3306	11026.5	2. G	0
1572	1572	3307	10.0	4. P	5
1573	1573	3312	10.0	4. P	5
1574	1574	3315	32.0	4. P	5
1575	1575	3318	16.0	4. P	5
1576	1576	3320	6211.5	3. M	0
1577	1577	3322	7.0	4. P	5
1578	1578	3324	10.0	4. P	5
1579	1579	3326	10.0	4. P	5
1580	1580	3330	161.5	4. P	3
1581	1581	3336	8197.5	3. M	0
1582	1582	3341	7.0	4. P	2
1583	1583	3343	10.0	4. P	5
1584	1584	3346	11.5	4. P	5
1585	1585	3354	10.0	4. P	5
1586	1586	3356	10.0	4. P	5
1587	1587	3357	786.0	4. P	2
1588	1588	3360	2.5	4. P	5
1589	1589	3386	10.0	4. P	5
1590	1590	3389	150.0	4. P	4
1591	1591	3390	10.0	4. P	4
1592	1592	3391	12.0	4. P	5
1593	1593	3392	2.0	4. P	4
1594	1594	3394	613.0	4. P	3
1595	1595	3407	1.5	4. P	5
1596	1596	3436	6.0	4. P	4
1597	1597	3446	10.0	4. P	4
1598	1598	3447	35.0	4. P	4
1599	1599	3452	2215.0	3. M	0
1600	1600	3454	6.5	4. P	4
1601	1601	3456	10.0	4. P	4
1602	1602	3464	2.0	4. P	4
1603	1603	3465	136.5	4. P	4
1604	1604	3466	34.5	4. P	4
1605	1605	3475	31.0	4. P	4
1606	1606	3477	41.0	4. P	4
1607	1607	3484	2.0	4. P	3
1608	1608	3486	19.0	4. P	4
1609	1609	3495	1.0	4. P	4
1610	1610	3496	10.0	4. P	4
1611	1611	3523	605.0	4. P	2
1612	1612	3533	10.0	4. P	4
1613	1613	3534	49.5	4. P	4
1614	1614	3536	169.0	4. P	2
1615	1615	3537	138.5	4. P	2
1616	1616	3539	190.5	4. P	0
1617	1617	3540	96.0	4. P	3
1618	1618	3542	291.5	4. P	4
1619	1619	3545	1351.0	4. P	0
1620	1620	3548	232.5	4. P	4
1621	1621	3550	129.0	4. P	4
1622	1622	3556	5.0	4. P	4
1623	1623	3561	4123.5	3. M	0
1624	1624	3568	7980.0	3. M	2
1625	1625	3573	29.5	4. P	4
1626	1626	3576	10.0	4. P	4
1627	1627	3578	56.5	4. P	4
1628	1628	3579	326.5	4. P	3
1629	1629	3582	44.5	4. P	4
1630	1630	3586	5.5	4. P	4
1631	1631	3593	80.0	4. P	4
1632	1632	3594	11.5	4. P	4
1633	1633	3595	1498.1	4. P	0
1634	1634	3596	29.5	4. P	4
1635	1635	3599	10.0	4. P	4
1636	1636	3604	977.0	4. P	4
1637	1637	3610	1442.0	4. P	0
1638	1638	3611	782.0	4. P	1
1639	1639	3613	10.0	4. P	4
1640	1640	3614	137.0	4. P	4
1641	1641	3616	18.5	4. P	4
1642	1642	3618	2.0	4. P	4
1643	1643	3619	13.0	4. P	4
1644	1644	3620	6.0	4. P	4
1645	1645	3622	22.0	4. P	4
1646	1646	3624	11.0	4. P	4
1647	1647	3626	10.0	4. P	4
1648	1648	3629	10.0	4. P	4
1649	1649	3630	523.0	4. P	0
1650	1650	3631	13.5	4. P	4
1651	1651	3633	15.0	4. P	4
1652	1652	3634	10.0	4. P	4
1653	1653	3635	239.0	4. P	4
1654	1654	3636	10.0	4. P	4
1655	1655	3638	24.0	4. P	4
1656	1656	3640	3.0	4. P	4
1657	1657	3641	16.0	4. P	4
1658	1658	3642	10.0	4. P	4
1659	1659	3644	10.0	4. P	4
1660	1660	3645	10.0	4. P	4
1661	1661	3646	85.5	4. P	4
1662	1662	3656	468.0	4. P	0
1663	1663	3658	20.0	4. P	4
1664	1664	3680	24.5	4. P	4
1665	1665	3687	26.0	4. P	0
1666	1666	3690	13.0	4. P	4
1667	1667	3696	3028.0	3. M	0
1668	1668	3700	10.0	4. P	4
1669	1669	3701	48.0	4. P	4
1670	1670	3704	10.5	4. P	4
1671	1671	3708	1368.6	4. P	1
1672	1672	3709	40.0	4. P	4
1673	1673	3711	14.0	4. P	4
1674	1674	3718	6.0	4. P	4
1675	1675	3720	29.0	4. P	2
1676	1676	3721	143.5	4. P	0
1677	1677	3723	639.0	4. P	3
1678	1678	3730	329.0	4. P	4
1679	1679	3742	5.0	4. P	4
1680	1680	3744	30.0	4. P	4
1681	1681	3747	2.0	4. P	4
1682	1682	3752	2348.0	3. M	0
1683	1683	3756	10.0	4. P	4
1684	1684	3757	21.0	4. P	4
1685	1685	3758	2057.5	3. M	0
1686	1686	3759	10.0	4. P	4
1687	1687	3766	56.0	4. P	3
1688	1688	3769	5043.5	3. M	0
1689	1689	3771	18.5	4. P	4
1690	1690	3772	33.0	4. P	4
1691	1691	3773	159.5	4. P	4
1692	1692	3776	95.5	4. P	4
1693	1693	3780	2.0	4. P	4
1694	1694	3783	8.0	4. P	4
1695	1695	3787	10.0	4. P	4
1696	1696	3788	10.0	4. P	4
1697	1697	3791	32719.0	2. G	2
1698	1698	3795	12.5	4. P	4
1699	1699	3796	10.0	4. P	4
1700	1700	3801	10.0	4. P	4
1701	1701	3802	11.5	4. P	4
1702	1702	3803	10.0	4. P	4
1703	1703	3804	332.5	4. P	0
1704	1704	3805	84.5	4. P	3
1705	1705	3809	48.0	4. P	4
1706	1706	3810	1155.5	4. P	2
1707	1707	3813	12.5	4. P	4
1708	1708	3822	5.0	4. P	4
1709	1709	3823	18657.0	2. G	0
1710	1710	3824	10.0	4. P	4
1711	1711	3825	12.0	4. P	4
1712	1712	3827	31.0	4. P	4
1713	1713	3832	193.0	4. P	0
1714	1714	3833	155.0	4. P	3
1715	1715	3838	10.0	4. P	4
1716	1716	3841	5.0	4. P	4
1717	1717	3842	1892.75	3. M	0
1718	1718	3846	5261.5	3. M	3
1719	1719	3850	303.0	4. P	0
1720	1720	3852	53.5	4. P	1
1721	1721	3854	7.0	4. P	2
1722	1722	3855	10.0	4. P	4
1723	1723	3856	41.0	4. P	3
1724	1724	3857	85.0	4. P	3
1725	1725	3860	63.6	4. P	4
1726	1726	3861	57.5	4. P	4
1727	1727	3863	1259.0	4. P	0
1728	1728	3865	509.0	4. P	0
1729	1729	3868	593.5	4. P	0
1730	1730	3870	10.0	4. P	4
1731	1731	3871	26.0	4. P	3
1732	1732	3881	1673.5	3. M	3
1733	1733	3884	136.0	4. P	3
1734	1734	3885	319.0	4. P	0
1735	1735	3891	128.0	4. P	2
1736	1736	3892	401.5	4. P	0
1737	1737	3903	80.0	4. P	3
1738	1738	3904	265.0	4. P	1
1739	1739	3905	131.5	4. P	3
1740	1740	3907	300.5	4. P	0
1741	1741	3910	157.0	4. P	2
1742	1742	3912	37.0	4. P	1
1743	1743	3913	178.5	4. P	3
1744	1744	3916	433.0	4. P	3
1745	1745	3918	1235.5	4. P	0
1746	1746	3921	113.0	4. P	0
1747	1747	3923	153.0	4. P	0
1748	1748	3924	2725.6	3. M	0
1749	1749	3926	20.0	4. P	2
1750	1750	3927	1230.5	4. P	0
1751	1751	3929	389.0	4. P	0
1752	1752	3933	1386.0	4. P	0
1753	1753	3936	384.0	4. P	1
1754	1754	3939	40.0	4. P	3
1755	1755	3944	1138.0	4. P	0
1756	1756	3947	10.0	4. P	3
1757	1757	3948	149.0	4. P	1
1758	1758	3951	94.0	4. P	0
1759	1759	3953	2948.0	3. M	2
1760	1760	3957	3650.5	3. M	1
1761	1761	3960	169.0	4. P	2
1762	1762	3965	30.0	4. P	3
1763	1763	3968	1476.0	4. P	0
1764	1764	3981	8491.5	3. M	0
1765	1765	3982	189.5	4. P	1
1766	1766	4005	193.5	4. P	0
1767	1767	4006	78.0	4. P	3
1768	1768	4015	2476.5	3. M	0
1769	1769	4018	726.0	4. P	2
1770	1770	4029	1488.0	4. P	1
1771	1771	4032	1617.0	3. M	0
1772	1772	4040	1157.0	4. P	0
1773	1773	4042	419.0	4. P	2
1774	1774	4044	881.5	4. P	0
1775	1775	4045	128.5	4. P	2
1776	1776	4047	297.0	4. P	0
1777	1777	4052	131.0	4. P	3
1778	1778	4055	2372.0	3. M	1
1779	1779	4060	3928.5	3. M	0
1780	1780	4069	250.0	4. P	3
1781	1781	4072	476.0	4. P	2
1782	1782	4079	531.5	4. P	1
1783	1783	4085	10.0	4. P	2
1784	1784	4093	178.0	4. P	2
1785	1785	4094	208.0	4. P	0
1786	1786	4096	412.5	4. P	2
1787	1787	4099	111.0	4. P	3
1788	1788	4101	12.5	4. P	3
1789	1789	4102	226.5	4. P	1
1790	1790	4103	89.0	4. P	2
1791	1791	4104	404.0	4. P	1
1792	1792	4111	127.5	4. P	3
1793	1793	4112	122.0	4. P	1
1794	1794	4121	423.5	4. P	1
1795	1795	4124	243.0	4. P	3
1796	1796	4125	5.5	4. P	3
1797	1797	4126	216.5	4. P	0
1798	1798	4127	322.0	4. P	2
1799	1799	4128	55.5	4. P	3
1800	1800	4130	2312.5	3. M	0
1801	1801	4132	5745.0	3. M	0
1802	1802	4138	18.0	4. P	2
1803	1803	4139	37.5	4. P	2
1804	1804	4142	18.0	4. P	2
1805	1805	4150	42.0	4. P	2
1806	1806	4151	660.0	4. P	2
1807	1807	4152	69.0	4. P	1
1808	1808	4153	92.5	4. P	2
1809	1809	4157	986.0	4. P	0
1810	1810	4163	21203.5	2. G	0
1811	1811	4167	1328.0	4. P	2
1812	1812	4168	207.0	4. P	0
1813	1813	4173	445.0	4. P	0
1814	1814	4174	14.0	4. P	2
1815	1815	4176	155.0	4. P	0
1816	1816	4183	2224.0	3. M	0
1817	1817	4187	2.0	4. P	2
1818	1818	4198	157.0	4. P	1
1819	1819	4199	272.0	4. P	1
1820	1820	4205	62.0	4. P	0
1821	1821	4207	1025.5	4. P	0
1822	1822	4218	1278.0	4. P	0
1823	1823	4222	10.0	4. P	1
1824	1824	4223	3479.5	3. M	1
1825	1825	4232	256.5	4. P	0
1826	1826	4234	107.0	4. P	2
1827	1827	4244	270.0	4. P	0
1828	1828	4247	435.0	4. P	1
1829	1829	4251	92.0	4. P	1
1830	1830	4254	3019.0	3. M	0
1831	1831	4260	83.0	4. P	1
1832	1832	4267	305.5	4. P	0
1833	1833	4268	79.0	4. P	1
1834	1834	4276	4386.0	3. M	0
1835	1835	4278	117.5	4. P	1
1836	1836	4287	125.5	4. P	0
1837	1837	4290	166.5	4. P	0
1838	1838	4291	25.5	4. P	2
1839	1839	4294	44.0	4. P	1
1840	1840	4295	89.5	4. P	1
1841	1841	4296	84.0	4. P	2
1842	1842	4298	8.0	4. P	0
1843	1843	4301	108.5	4. P	1
1844	1844	4308	94.0	4. P	1
1845	1845	4311	102.0	4. P	1
1846	1846	4317	90.0	4. P	1
1847	1847	4318	26.0	4. P	1
1848	1848	4320	59.0	4. P	1
1849	1849	4331	1079.0	4. P	0
1850	1850	4332	362.5	4. P	0
1851	1851	4333	11.5	4. P	1
1852	1852	4338	36.5	4. P	1
1853	1853	4339	62.0	4. P	0
1854	1854	4340	109.0	4. P	0
1855	1855	4346	86.5	4. P	0
1856	1856	4348	2.0	4. P	1
1857	1857	4351	68.0	4. P	1
1858	1858	4353	52.0	4. P	1
1859	1859	4354	13.5	4. P	1
1860	1860	4355	156.5	4. P	1
1861	1861	4357	160.0	4. P	0
1862	1862	4359	632.0	4. P	1
1863	1863	4363	45.0	4. P	0
1864	1864	4368	34.5	4. P	0
1865	1865	4369	827.5	4. P	0
1866	1866	4373	102.6	4. P	0
1867	1867	4374	29.0	4. P	1
1868	1868	4375	78.5	4. P	0
1869	1869	4377	7.0	4. P	0
1870	1870	4378	27.0	4. P	0
1871	1871	4380	485.0	4. P	0
1872	1872	4382	777.5	4. P	0
1873	1873	4386	7882.0	3. M	0
1874	1874	4390	3067.5	3. M	0
1875	1875	4393	2391.5	3. M	0
1876	1876	4401	115.0	4. P	1
1877	1877	4403	56.0	4. P	1
1878	1878	4404	30.0	4. P	0
1879	1879	4407	1087.5	4. P	0
1880	1880	4408	10.0	4. P	1
1881	1881	4410	105.5	4. P	0
1882	1882	4411	45.5	4. P	1
1883	1883	4412	93.0	4. P	0
1884	1884	4413	11.0	4. P	1
1885	1885	4414	24402.0	2. G	0
1886	1886	4415	267.0	4. P	0
1887	1887	4416	658.5	4. P	0
1888	1888	4424	111.0	4. P	0
1889	1889	4427	141.5	4. P	0
1890	1890	4428	60.5	4. P	0
1891	1891	4429	137.0	4. P	0
1892	1892	4430	2530.0	3. M	0
1893	1893	4431	120.0	4. P	0
1894	1894	4434	109.0	4. P	1
1895	1895	4435	22.5	4. P	0
1896	1896	4442	1244.5	4. P	0
1897	1897	4446	633.5	4. P	0
1898	1898	4448	424.5	4. P	0
1899	1899	4449	32.5	4. P	0
1900	1900	4450	50.0	4. P	0
1901	1901	4451	41.5	4. P	0
1902	1902	4453	5138.5	3. M	0
1903	1903	4456	407.5	4. P	0
1904	1904	4457	405.0	4. P	0
1905	1905	4458	3547.0	3. M	0
1906	1906	4459	689.5	4. P	0
1907	1907	4460	2981.0	3. M	0
1908	1908	4462	44.0	4. P	1
1909	1909	4465	107.5	4. P	0
1910	1910	4466	45.0	4. P	0
1911	1911	4467	3545.5	3. M	0
1912	1912	4468	867.0	4. P	0
1913	1913	4469	1.5	4. P	0
1914	1914	4470	101.0	4. P	0
1915	1915	4473	5303.0	3. M	0
1916	1916	4477	380.5	4. P	0
1917	1917	4481	63.0	4. P	0
1918	1918	4482	20.0	4. P	0
1919	1919	4483	840.5	4. P	0
1920	1920	4487	65.0	4. P	0
1921	1921	4490	66.0	4. P	0
1922	1922	4491	2616.0	3. M	0
1923	1923	4492	319.0	4. P	0
1924	1924	4493	315.0	4. P	0
1925	1925	4496	36.0	4. P	0
1926	1926	4498	207.5	4. P	0
1927	1927	4499	162.9	4. P	0
1928	1928	4500	175.0	4. P	0
1929	1929	4501	56.5	4. P	0
1930	1930	4503	1010.0	4. P	0
1931	1931	4505	9627.0	3. M	0
1932	1932	4506	52.0	4. P	0
1933	1933	4508	46.5	4. P	0
1934	1934	4509	17.5	4. P	0
1935	1935	4515	114.5	4. P	0
1936	1936	4516	7.0	4. P	0
1937	1937	4518	426.1	4. P	0
1938	1938	4520	30.0	4. P	0
1939	1939	4526	16.5	4. P	0
1940	1940	4527	73.0	4. P	0
1941	1941	4528	586.5	4. P	0
1942	1942	4530	420.5	4. P	0
1943	1943	4532	4.0	4. P	0
1944	1944	4535	124.5	4. P	0
1945	1945	4539	825.5	4. P	0
1946	1946	4547	15.0	4. P	0
